id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Candidate_name,subjectivity,polarity,Analysis
1591707162098958338,1590972265113751552,1668327534000.0,2022-11-13 09:18:54,+0100,,the guy has been flying from one comment to another and you will still say ur not crying,en,[],[],1578060797997158402,1578060797997158402,soundgodvengan,soundgod,7,09,https://twitter.com/soundgodvengan/status/1591707162098958338,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'williamsefe16', 'name': 'Williams', 'id': '877408418'}, {'screen_name': 'Ucheanyanw', 'name': 'Uche', 'id': '51413142'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.6,0.1,Positve
1591707143488798720,1591707127650783232,1668327530000.0,2022-11-13 09:18:50,+0100,,god please dont let this man happen to nigeria let peter obi and yusuf datti happen to nigeria please  take control of what nigerians are going through,en,[],[],1340700732710916096,1340700732710916096,AmahOdiete,Marian Odiete,7,09,https://twitter.com/AmahOdiete/status/1591707143488798720,[],[],0,,False,0,0,0,,peter obi,,,,,,,[],,,,,Peter Obi,0.0,0.0,Neutral
1591707120202047488,1591166054851833858,1668327524000.0,2022-11-13 09:18:44,+0100,,lagos will still be like that even in a century years to comeif abuja ceased to be the fct today the effect will still be there even in a century years to comeno be moimoi i will even thumbs up for jakande than thiefnubu he only pile up funds meant for lagosians,en,[],[],424465468,424465468,femistico,Oluwafemi,7,09,https://twitter.com/femistico/status/1591707120202047488,[],[],0,,False,0,1,0,,peter obi,,,,,,,"[{'screen_name': 'akanjigiwa', 'name': 'Market2Market Guru', 'id': '1537139717950652420'}, {'screen_name': 'gauchocarter10', 'name': 'Emeritus Gaúcho (OBIDIENT)100%', 'id': '1271884828405911552'}, {'screen_name': 'horlharHamzat', 'name': 'Hamzat Akeem', 'id': '1563491986081849350'}, {'screen_name': 'Leggendary_', 'name': 'Legendary', 'id': '1584428584252411904'}, {'screen_name': 'Qdpaper2', 'name': 'Qudus Akanbi Eleyi Of Lagos.', 'id': '1497996117153353737'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,1.0,0.0,Neutral
1591707066313633792,1591558359526027265,1668327511000.0,2022-11-13 09:18:31,+0100,,go to school you refused can you tell us what is wrong in one investing can you explain to yourself how it is peter obi fault that the investment made in good faith is worth nothing maybe you would have loved it if he looted the funds and gave you peanuts to sing his praise,en,[],[],763304124,763304124,obumunegbu,Obum,7,09,https://twitter.com/obumunegbu/status/1591707066313633792,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'g_makuachukwu3', 'name': 'Ada Anambra', 'id': '1556172058488446976'}, {'screen_name': 'CCSoludo', 'name': 'Chukwuma Charles SOLUDO', 'id': '1038847045249978368'}]",,,,,Peter Obi,0.6000000000000001,0.3,Positve
1591707064111620096,1591707064111620096,1668327511000.0,2022-11-13 09:18:31,+0100,,gov wike of river state invited his excellency mrpeter obi to commission a flyover bridge in rivers   obidients in river state get ready,en,[],[],2224884276,2224884276,chukwumachrist6,Mr.Chris™,7,09,https://twitter.com/chukwumachrist6/status/1591707064111620096,[],['https://pbs.twimg.com/media/FhbhI6kWQAAArsG.jpg'],1,https://pbs.twimg.com/media/FhbhI6kWQAAArsG.jpg,False,0,0,0,,peter obi,,,,,,,[],,,,,Peter Obi,0.5,0.2,Positve
1591707007991554054,1591166054851833858,1668327497000.0,2022-11-13 09:18:17,+0100,,you have forgotten that those people whose lives he touched are part of the m nigerians you are busy quoting,en,[],[],1537139717950652420,1537139717950652420,akanjigiwa,Market2Market Guru,7,09,https://twitter.com/akanjigiwa/status/1591707007991554054,[],[],0,,False,0,1,0,,peter obi,,,,,,,"[{'screen_name': 'femistico', 'name': 'Oluwafemi', 'id': '424465468'}, {'screen_name': 'gauchocarter10', 'name': 'Emeritus Gaúcho (OBIDIENT)100%', 'id': '1271884828405911552'}, {'screen_name': 'horlharHamzat', 'name': 'Hamzat Akeem', 'id': '1563491986081849350'}, {'screen_name': 'Leggendary_', 'name': 'Legendary', 'id': '1584428584252411904'}, {'screen_name': 'Qdpaper2', 'name': 'Qudus Akanbi Eleyi Of Lagos.', 'id': '1497996117153353737'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.3,0.1,Positve
1591707005777235968,1591559846498914305,1668327497000.0,2022-11-13 09:18:17,+0100,,but you know this isnt about me getting noticed right thanks anyways for your kind words amen,en,[],[],925760209443852288,925760209443852288,IruefiNG,Iruefi XXL,7,09,https://twitter.com/IruefiNG/status/1591707005777235968,[],[],0,,False,0,1,0,,peter obi,,,,,,,"[{'screen_name': 'zaga2uk', 'name': 'Retweet Fc . Obidently', 'id': '154990591'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.5452380952380952,0.3619047619047619,Positve
1591706999858860032,1591706999858860032,1668327495000.0,2022-11-13 09:18:15,+0100,,will be in port harcourt on th of november,en,[],[],1318173916725207040,1318173916725207040,DanielO12709661,Daniel Obasi,7,09,https://twitter.com/DanielO12709661/status/1591706999858860032,[],['https://pbs.twimg.com/media/FhbhFF9XwAUrg91.jpg'],1,https://pbs.twimg.com/media/FhbhFF9XwAUrg91.jpg,False,1,0,0,,peter obi,,,,,,,[],,,,,Peter Obi,0.0,0.0,Neutral
1591706991495446530,1591698433613635584,1668327493000.0,2022-11-13 09:18:13,+0100,,u are lagging  was giving analogy of   and,en,[],[],1518043647710740480,1518043647710740480,ChibuikeIkechu4,Chibuike Ikechukwu,7,09,https://twitter.com/ChibuikeIkechu4/status/1591706991495446530,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'Postsubman', 'name': 'Postsubman', 'id': '913431260554567680'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706972180586498,1591706972180586498,1668327489000.0,2022-11-13 09:18:09,+0100,,governor nyesom wike has invited peter obi to commission the nkpoluoroworuko flyover in port harcourt,en,[],[],1391841806242000897,1391841806242000897,Topboychriss,Chris,7,09,https://twitter.com/Topboychriss/status/1591706972180586498,[],[],0,,False,232,23,54,,peter obi,,,,,,,[],,,,,Peter Obi,0.0,0.0,Neutral
1591706967365804033,1591680746963759106,1668327488000.0,2022-11-13 09:18:08,+0100,,never try ill gotten wealth it will be pushing the person that stole to bekunbekun na lagos tax payers stolen fund dey push tinubu amp it will follow him  the ruin he thinks this is  when he got away with it the internet is light amp no room for darkness vote peter obi,en,[],[],1597963285,1597963285,luxyfan,luxyfan,7,09,https://twitter.com/luxyfan/status/1591706967365804033,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'prince_ironsi', 'name': '@prince_ironsi', 'id': '775766509985468418'}, {'screen_name': 'Aminaruk', 'name': 'Amina De-Vawulence', 'id': '1467058200260366340'}]",,,,,Peter Obi,0.85,-0.04999999999999999,Negative
1591706960491339776,1591706960491339776,1668327486000.0,2022-11-13 09:18:06,+0100,,tinubu and atiku is in coma currently details coming soon its  against inec come,en,[],[],2858694773,2858694773,Obiginger,Ginger.py,7,09,https://twitter.com/Obiginger/status/1591706960491339776,[],[],0,,False,0,0,0,https://twitter.com/TheoAbuAgada/status/1591594450337558528,peter obi,,,,,,,[],,,,,Peter Obi,0.2,-0.05,Negative
1591706955487354882,1591504418645622788,1668327485000.0,2022-11-13 09:18:05,+0100,,people who do nothing are the ones that criticize the most ask him which one he has done,en,[],[],3349625806,3349625806,_jennify,Ify Jennifer Uwakwe LP (Adanne),7,09,https://twitter.com/_jennify/status/1591706955487354882,[],[],0,,False,0,1,0,,peter obi,,,,,,,"[{'screen_name': 'savageking4322', 'name': 'SAVAGE KING 👑 📈😉😊💚', 'id': '4343228391'}, {'screen_name': 'Innomajava', 'name': 'Innocent Chukwu', 'id': '383034153'}, {'screen_name': 'solakafinta', 'name': 'SOLA Kafinta', 'id': '2727211264'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'basambo1', 'name': 'Basambo Abubakar', 'id': '1382567388'}]",,,,,Peter Obi,0.5,0.5,Positve
1591706941398847489,1591706941398847489,1668327481000.0,2022-11-13 09:18:01,+0100,,oshiomohole will blame peter obi for not knowing judas will betray jesus,en,"['oshiomohole', 'peterobi']",[],1457461945678897154,1457461945678897154,kvng_lheo,Ayomide Adekunle,7,09,https://twitter.com/kvng_lheo/status/1591706941398847489,[],[],0,,False,0,0,0,https://twitter.com/gazettengr/status/1591414470143840258,peter obi,,,,,,,[],,,,,Peter Obi,0.0,0.0,Neutral
1591706935631675394,1590972265113751552,1668327480000.0,2022-11-13 09:18:00,+0100,,this guy is just here shaking no mind am,en,[],[],1578060797997158402,1578060797997158402,soundgodvengan,soundgod,7,09,https://twitter.com/soundgodvengan/status/1591706935631675394,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'williamsefe16', 'name': 'Williams', 'id': '877408418'}, {'screen_name': 'Ucheanyanw', 'name': 'Uche', 'id': '51413142'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706892253921280,1591482472348409857,1668327470000.0,2022-11-13 09:17:50,+0100,,in planning to blame peter obi if trading crypto goes south,en,[],[],475339727,475339727,feminator99,Feminator,7,09,https://twitter.com/feminator99/status/1591706892253921280,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'ProfMich', 'name': '👴🏽', 'id': '846060349'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706882078654465,1591594450337558528,1668327467000.0,2022-11-13 09:17:47,+0100,,you wake up by am and all you can think about is peter obi,en,[],[],1384758884,1384758884,guru_leostan,Guru Leostan 🐋,7,09,https://twitter.com/guru_leostan/status/1591706882078654465,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'TheoAbuAgada', 'name': 'Thεό Abu', 'id': '1260177343'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706859635093505,1591700616958693376,1668327462000.0,2022-11-13 09:17:42,+0100,,peter obi never be president apc don start blames ah the car generators cloths you are putting on were bought in his mall right you dont eat local rice or food and how man apc officials are using innosen motors apc has worsened economy in the country and keep blaming people,en,[],[],1267753660114710528,1267753660114710528,its_murfy,MURPHY OF ANFIELD 🌹,7,09,https://twitter.com/its_murfy/status/1591706859635093505,[],[],0,,False,6,0,0,,peter obi,,,,,,,"[{'screen_name': 'vanguardngrnews', 'name': 'Vanguard Newspapers', 'id': '39975533'}]",,,,,Peter Obi,0.26785714285714285,0.14285714285714285,Positve
1591706850034176000,1591680276304113664,1668327460000.0,2022-11-13 09:17:40,+0100,,do a thread,en,[],[],1488568890942799877,1488568890942799877,ogogs143,Og Isoko Pride,7,09,https://twitter.com/ogogs143/status/1591706850034176000,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'ChigozieIAlex', 'name': 'Chigozie I. Alex 4 Obi-Datti🇳🇬', 'id': '761086264757989376'}, {'screen_name': 'NgLabour', 'name': 'LabourPartyNG', 'id': '1529562333751689217'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706840915922945,1591695377006313473,1668327458000.0,2022-11-13 09:17:38,+0100,,exactly look at what transactional ethnicity religion or it my turn gotten us  amp  into today of course except the few corrupt ones through  god has given  amp  the opportunity to take back their country,en,"['nigerians', 'nigeria', 'nigeria', 'nigerians', 'obidatti023']",[],1490295291349766149,1490295291349766149,IzirienAkhigbe,秋部イジリーエン🇳🇬🇯🇵,7,09,https://twitter.com/IzirienAkhigbe/status/1591706840915922945,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'NigeriaRenew', 'name': 'Dr Hafsatu Danladi (PhD)', 'id': '1529709744927260672'}, {'screen_name': 'Olowu007', 'name': 'Adewuyi Adewale B. ♥️+💡', 'id': '192888606'}]",,,,,Peter Obi,0.3375,-0.1125,Negative
1591706833093263362,1591047865652035585,1668327456000.0,2022-11-13 09:17:36,+0100,,from our old people now transferring to you youths that belive yiu must do fraud to be rich,en,[],[],1507002868112396293,1507002868112396293,LTfX_ACADEMY,legacy technicalfx academy,7,09,https://twitter.com/LTfX_ACADEMY/status/1591706833093263362,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'thebardogbamola', 'name': 'Ayekooto', 'id': '157487202'}, {'screen_name': 'UchePOkoye', 'name': 'Anambra 1st son💭', 'id': '104841568'}, {'screen_name': 'ChudeMedia', 'name': 'Chudé', 'id': '1541933568770936835'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.475,0.2375,Positve
1591706830346018816,1590972265113751552,1668327455000.0,2022-11-13 09:17:35,+0100,,whenever they say this fellow obidients tell them that even moses was brought up in the house of david ozour,en,[],[],1578060797997158402,1578060797997158402,soundgodvengan,soundgod,7,09,https://twitter.com/soundgodvengan/status/1591706830346018816,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'williamsefe16', 'name': 'Williams', 'id': '877408418'}, {'screen_name': 'Ucheanyanw', 'name': 'Uche', 'id': '51413142'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706826135031813,1591559846498914305,1668327454000.0,2022-11-13 09:17:34,+0100,,cry cry baby you can go back and continue with your political ambition and the obidient movement alone you will certainly not be missed no one is more important than others in this movement and you are not doing po a favour by supporting him,en,[],[],1506319767489204226,1506319767489204226,FutureMarsian,"PO Ambassador (💙,🧡)",7,09,https://twitter.com/FutureMarsian/status/1591706826135031813,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'IruefiNG', 'name': 'Iruefi XXL', 'id': '925760209443852288'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.4035714285714285,0.17380952380952383,Positve
1591706825665159169,1590819882894958592,1668327454000.0,2022-11-13 09:17:34,+0100,,sowore is not a bad person as bad people project himthou they are haters,en,[],[],1202988571101159425,1202988571101159425,Apostlekay7,APOSTLEKAY,7,09,https://twitter.com/Apostlekay7/status/1591706825665159169,[],[],0,,False,1,0,0,,peter obi,,,,,,,"[{'screen_name': 'Agbeti', 'name': 'Zuriel', 'id': '103083533'}, {'screen_name': 'Sirodue1', 'name': 'SirOdue', 'id': '898577342389297152'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'CCSoludo', 'name': 'Chukwuma Charles SOLUDO', 'id': '1038847045249978368'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}, {'screen_name': 'takeitback', 'name': 'TakeItBack.Org', 'id': '3041493703'}]",,,,,Peter Obi,0.6666666666666666,-0.17499999999999996,Negative
1591706816811274242,1590819882894958592,1668327452000.0,2022-11-13 09:17:32,+0100,,the mata tire me oh,en,[],[],898577342389297152,898577342389297152,Sirodue1,SirOdue,7,09,https://twitter.com/Sirodue1/status/1591706816811274242,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1591706783256559616/pu/img/I7hVScnhdkChEkiT.jpg,False,1,0,0,,peter obi,,,,,,,"[{'screen_name': 'Agbeti', 'name': 'Zuriel', 'id': '103083533'}, {'screen_name': 'Apostlekay7', 'name': 'APOSTLEKAY', 'id': '1202988571101159425'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'CCSoludo', 'name': 'Chukwuma Charles SOLUDO', 'id': '1038847045249978368'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}, {'screen_name': 'takeitback', 'name': 'TakeItBack.Org', 'id': '3041493703'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706815662030849,1590819882894958592,1668327451000.0,2022-11-13 09:17:31,+0100,,this is why nobody rates you you will never discuss issues and solutions this is not  nigerians have decided where to pitch their tent and unfortunatelyit not with you,en,[],[],1163092183232258048,1163092183232258048,ReginaldOnyenwe,Reginald Onyenwe,7,09,https://twitter.com/ReginaldOnyenwe/status/1591706815662030849,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'CCSoludo', 'name': 'Chukwuma Charles SOLUDO', 'id': '1038847045249978368'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}, {'screen_name': 'takeitback', 'name': 'TakeItBack.Org', 'id': '3041493703'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706809772941312,1591559846498914305,1668327450000.0,2022-11-13 09:17:30,+0100,,i really wish you were supporting the pdp please consider them,en,[],[],1579379704506744834,1579379704506744834,peridotttx,Patriot,7,09,https://twitter.com/peridotttx/status/1591706809772941312,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'IruefiNG', 'name': 'Iruefi XXL', 'id': '925760209443852288'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.225,0.225,Positve
1591706777397125122,1591700616958693376,1668327442000.0,2022-11-13 09:17:22,+0100,,so now oshiomhole has stopped blaming the pdp and is now blaming peter obi  how absurd and low can this man go,en,[],[],2375847921,2375847921,cnugwuibe,Johnkelvin,7,09,https://twitter.com/cnugwuibe/status/1591706777397125122,[],[],0,,False,1,0,0,,peter obi,,,,,,,"[{'screen_name': 'vanguardngrnews', 'name': 'Vanguard Newspapers', 'id': '39975533'}]",,,,,Peter Obi,0.65,-0.25,Negative
1591706768698380288,1591166054851833858,1668327440000.0,2022-11-13 09:17:20,+0100,,what you should do is to subscribe to a halting of the process you know the system amp the  are both faulty and it would be presumptuous for you to imagine you can function effectively the system nullifies your good intentions,en,['constitution'],[],92534264,92534264,MoCreamCoffee,More Cream Than Coffee,7,09,https://twitter.com/MoCreamCoffee/status/1591706768698380288,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.7000000000000001,0.6499999999999999,Positve
1591706731251482624,1591706731251482624,1668327431000.0,2022-11-13 09:17:11,+0100,,blame peter obi for high unemployment rate  oshiomhole tells nigerians,en,[],[],1090188335665111040,1090188335665111040,ekohotblog,EkoHotBlog,7,09,https://twitter.com/ekohotblog/status/1591706731251482624,['https://www.ekohotblog.com/2022/11/13/blame-peter-obi-for-high-unemployment-rate-oshiomhole-tells-nigerians/'],[],0,,False,0,0,0,,peter obi,,,,,,,[],,,,,Peter Obi,0.5399999999999999,0.16,Positve
1591706727845875717,1591334256818659328,1668327431000.0,2022-11-13 09:17:11,+0100,,the issue is that those who dont like peter obi are those who will benefit more of good governance if peter obi wins  he will move education upward agriculture security health economy all these indicators if better will be the gain of northern nigeria just try it,en,[],[],209084855,209084855,elgod4me,ANISIOBI ELOZONA,7,09,https://twitter.com/elgod4me/status/1591706727845875717,[],[],0,,False,1,1,1,,peter obi,,,,,,,"[{'screen_name': 'KawuGarba', 'name': 'Kawu Garba', 'id': '2873574055'}]",,,,,Peter Obi,0.45,0.5,Positve
1591706699337183234,1591138725571854337,1668327424000.0,2022-11-13 09:17:04,+0100,,lol but seriously na true because na peter obi supporter no mean say we no go talk true,en,[],[],791375651458654208,791375651458654208,PriestRitchie,Richard Inji,7,09,https://twitter.com/PriestRitchie/status/1591706699337183234,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'TsadoSamuel5', 'name': 'Arc_sam⏱', 'id': '1160292478567800837'}, {'screen_name': 'douglasknny', 'name': 'Ifedunniomolewa🔥🔥💥💥💥', 'id': '464531388'}, {'screen_name': 'OneDayEgoBetter', 'name': 'Unknown Godwomen.', 'id': '1541779942786187266'}, {'screen_name': 'solakafinta', 'name': 'SOLA Kafinta', 'id': '2727211264'}, {'screen_name': 'SaharaReporters', 'name': 'Sahara Reporters', 'id': '17409452'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.671875,0.4140625,Positve
1591706668941086720,1591511660237180928,1668327417000.0,2022-11-13 09:16:57,+0100,,if it were to be anambra yall will drag  into it  how do we blame for the rot of healthcare in lagos now,en,[],[],1245078050926190593,1245078050926190593,Soma_official7,Nwoke Mbano💎🇳🇬,7,09,https://twitter.com/Soma_official7/status/1591706668941086720,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'MobilePunch', 'name': 'Punch Newspapers', 'id': '24291371'}]",,,,,Peter Obi,0.07083333333333333,-0.1,Negative
1591706655292796930,1591706655292796930,1668327413000.0,2022-11-13 09:16:53,+0100,,imagine the endless scrutiny and investigation they have done on peter obi they wouldve tarnished him if they found anything god prepared this man for this period nigeria will be much better with peter obi as president it is possible,en,[],[],817304275,817304275,Nduejuafo,Δ Ň€Ŵ ŇIG€ŘIΔ IŞ PØŞŞIβŁ€,7,09,https://twitter.com/Nduejuafo/status/1591706655292796930,[],[],0,,False,1,1,1,,peter obi,,,,,,,[],,,,,Peter Obi,0.75,0.125,Positve
1591706635625545738,1591540915939819522,1668327409000.0,2022-11-13 09:16:49,+0100,,does it matter until then tinubu is a nigerian and free to be invited by anybody,en,[],[],1574303013530910721,1574303013530910721,AdaIgbogeneral,Mercy,7,09,https://twitter.com/AdaIgbogeneral/status/1591706635625545738,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'Okeytony', 'name': 'Okechukwu Nwosu', 'id': '248605122'}, {'screen_name': 'LynconKing', 'name': 'Asabi Omoleyin Peter Obi', 'id': '2776884484'}, {'screen_name': 'Jack_ng01', 'name': 'J a c k 🇳🇬', 'id': '1215978204734861312'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.8,0.4,Positve
1591706593665613824,1590819882894958592,1668327399000.0,2022-11-13 09:16:39,+0100,,so sowore is the party chairmanpresidential candidate,en,[],[],103083533,103083533,Agbeti,Zuriel,7,09,https://twitter.com/Agbeti/status/1591706593665613824,[],[],0,,False,0,3,0,,peter obi,,,,,,,"[{'screen_name': 'Apostlekay7', 'name': 'APOSTLEKAY', 'id': '1202988571101159425'}, {'screen_name': 'Sirodue1', 'name': 'SirOdue', 'id': '898577342389297152'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'CCSoludo', 'name': 'Chukwuma Charles SOLUDO', 'id': '1038847045249978368'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}, {'screen_name': 'takeitback', 'name': 'TakeItBack.Org', 'id': '3041493703'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706571289292801,1591138725571854337,1668327393000.0,2022-11-13 09:16:33,+0100,,sowore and his sahara reporters have been spreading fake news for  years now those people should be banned completely,en,[],[],1133105230005055489,1133105230005055489,chukwency,NiceOne,7,09,https://twitter.com/chukwency/status/1591706571289292801,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'solakafinta', 'name': 'SOLA Kafinta', 'id': '2727211264'}, {'screen_name': 'SaharaReporters', 'name': 'Sahara Reporters', 'id': '17409452'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.7,-0.2,Negative
1591706523339726848,1590819882894958592,1668327382000.0,2022-11-13 09:16:22,+0100,,send me your contact let us talk better you knew me right from endsars and you knew where i belong and we have not derail from it,en,[],[],1202988571101159425,1202988571101159425,Apostlekay7,APOSTLEKAY,7,09,https://twitter.com/Apostlekay7/status/1591706523339726848,[],[],0,,False,1,0,0,,peter obi,,,,,,,"[{'screen_name': 'Agbeti', 'name': 'Zuriel', 'id': '103083533'}, {'screen_name': 'Sirodue1', 'name': 'SirOdue', 'id': '898577342389297152'}, {'screen_name': 'YeleSowore', 'name': 'Omoyele Sowore', 'id': '1051795722'}, {'screen_name': 'CCSoludo', 'name': 'Chukwuma Charles SOLUDO', 'id': '1038847045249978368'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}, {'screen_name': 'takeitback', 'name': 'TakeItBack.Org', 'id': '3041493703'}]",,,,,Peter Obi,0.5178571428571428,0.39285714285714285,Positve
1591706518503976960,1591460400985423872,1668327381000.0,2022-11-13 09:16:21,+0100,,ive never seen a man so simple and humble at the same time,en,[],[],1518870950078562307,1518870950078562307,LadyD1705,LadyD,7,09,https://twitter.com/LadyD1705/status/1591706518503976960,[],[],0,,False,0,0,0,,peter obi,,,,,,,"[{'screen_name': 'ziter001', 'name': 'Ibrahim H Abdulkarim', 'id': '24262728'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'funkeakindele', 'name': 'Funke Akindele', 'id': '231416608'}]",,,,,Peter Obi,0.29404761904761906,-0.06666666666666667,Negative
1591706496395776001,1591431538130182146,1668327375000.0,2022-11-13 09:16:15,+0100,,thats none of your businessif peter obi has just one vote  thats me thats my vote,en,[],[],879650251858210816,879650251858210816,Bobbyxchange,Bobby Danielo,7,09,https://twitter.com/Bobbyxchange/status/1591706496395776001,[],[],0,,False,0,1,0,,peter obi,,,,,,,"[{'screen_name': 'pagaranni', 'name': 'Chichi Lasisi', 'id': '1263740917548187649'}, {'screen_name': 'kelvin2477', 'name': 'kelvin247', 'id': '1280646679939747840'}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}]",,,,,Peter Obi,0.0,0.0,Neutral
1591706483292520448,1591559846498914305,1668327372000.0,2022-11-13 09:16:12,+0100,,we all are in this together bro  wether being recognize or not  we have one goal which will benefit all of us both our unborn children is to push peter obi to aso rock bro if no one notice you bro  me i notice ur work rate and donations,en,[],[],154990591,154990591,zaga2uk,Retweet Fc . Obidently,7,09,https://twitter.com/zaga2uk/status/1591706483292520448,[],[],0,,False,0,1,0,,peter obi,,,,,,,"[{'screen_name': 'IruefiNG', 'name': 'Iruefi XXL', 'id': '925760209443852288'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,0.0,0.0,Neutral
